Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
52R_S51_R2_001 - polyg	(1, 0.024845055377902898)	(2, 0.06480939887922055)	(3, 0.06549496670241625)	(4, 0.06576609522006427)	(5, 0.06659497383115963)	(6, 0.06696874385906011)	(7, 0.0675458602751966)	(8, 0.06826047758242602)	(9, 0.06921523729100082)	(10, 0.07171465489726177)	(15, 0.07438488346964094)	(20, 0.07577964602971309)	(25, 0.07701134415274265)	(30, 0.07833638795113389)	(35, 0.07978343958246673)	(40, 0.08078893905648708)	(45, 0.08176655102583508)	(50, 0.08273602913965364)	(55, 0.08393945243155707)	(60, 0.08483107792816523)	(65, 0.0857529148881685)	(70, 0.08681961194188655)	(75, 0.1748104990800125)	(80, 0.43355580267413674)	(85, 0.4448254531734034)	(90, 0.4503851370910029)	(95, 0.45295814672348256)	(100, 0.45583443296927423)	(105, 0.46104281179329265)	(110, 0.4754734334818814)	(115, 0.4994501029504031)	(120, 0.5350686436402767)	(125, 0.5841878352032067)	(130, 0.6592912092446148)	(135, 0.7658540125151762)	(140, 0.8542562403472196)
53R_S52_R1_001 - nextera_transposase_sequence	(1, 0.003996912960595616)	(2, 0.5088923389571625)	(3, 0.5092830008048556)	(4, 0.5092940572722431)	(5, 0.5093143274624535)	(6, 0.5093235411852766)	(7, 0.5093382831417932)	(8, 0.5093548678428745)	(9, 0.5093603960765684)	(10, 0.5097049893101466)	(15, 0.5130772118633462)	(20, 0.5156987002809319)	(25, 0.5241565292834869)	(30, 0.5493895991553301)	(35, 0.622148156994687)	(40, 0.6927249052695694)	(45, 0.7809709940764791)	(50, 0.8914376339410405)	(55, 1.0359467683429235)	(60, 1.2413320750827748)	(65, 1.5765192033056037)	(70, 2.0881660768379158)	(75, 2.799783536481487)	(80, 3.799277131847691)	(85, 5.304060131998374)	(90, 7.549055196299193)	(95, 10.093035934753647)	(100, 13.450559283110447)	(105, 17.493424764913247)	(110, 22.1130921454653)	(115, 27.7298977252811)	(120, 33.388904735468394)	(125, 38.81916301767924)	(130, 43.693885779062924)	(135, 48.20075692207186)	(140, 50.89809933981649)
53R_S52_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.002906008178358362)	(4, 0.0037776263574094116)	(5, 0.011255483800515456)	(6, 0.011811992659021622)	(7, 0.01235007407188189)	(8, 0.013074272685765744)	(9, 0.01368422113664502)	(10, 0.015198588619825046)	(15, 0.018451032776326322)	(20, 0.019637023178096416)	(25, 0.020277561188747885)	(30, 0.020882349954846308)	(35, 0.021088000248254544)	(40, 0.021171660851486935)	(45, 0.021226574639511712)	(50, 0.021290333601446526)	(55, 0.021378416791633926)	(60, 0.021597703394820127)	(65, 0.021755442329549034)	(70, 0.11083776861986964)	(75, 0.5185645366277823)	(80, 0.5358070975186504)	(85, 0.5404404944518555)	(90, 0.5449364226405421)	(95, 0.5501067953398685)	(100, 0.5660892874974701)	(105, 0.6174815906593194)	(110, 0.6907962888082696)	(115, 0.7726163587695412)	(120, 0.8760223385604196)	(125, 1.0065431989725002)	(130, 1.175363293866106)	(135, 1.4415377954004764)	(140, 1.661405600222353)
53R_S52_R2_001 - nextera_transposase_sequence	(1, 0.003456988803170759)	(2, 0.46179363063080775)	(3, 0.4621142681850464)	(4, 0.4621234819078694)	(5, 0.4621419093535153)	(6, 0.4621511230763382)	(7, 0.46216217954372574)	(8, 0.4621787642448071)	(9, 0.46218613522306545)	(10, 0.46252225183164664)	(15, 0.4658086024881364)	(20, 0.4683390593242313)	(25, 0.4762083157128562)	(30, 0.4979755516076187)	(35, 0.5624749283084833)	(40, 0.6236761607876451)	(45, 0.7014827330872397)	(50, 0.8017586269607057)	(55, 0.9403602908374262)	(60, 1.1428657563717362)	(65, 1.475190733736844)	(70, 1.9835763179387442)	(75, 2.6913089034912474)	(80, 3.6821353340723597)	(85, 5.175419239591086)	(90, 7.404717437141818)	(95, 9.93139222429238)	(100, 13.25465194876411)	(105, 17.263719283958846)	(110, 21.851537773103267)	(115, 27.424840944884966)	(120, 33.03641423578407)	(125, 38.42240463386868)	(130, 43.25980997507485)	(135, 47.73443898498607)	(140, 50.41090716085194)
53R_S52_R2_001 - polyg	(1, 0.019448326134682403)	(2, 0.05683024237195427)	(3, 0.05895124136579731)	(4, 0.05983207326767131)	(5, 0.061726414680069785)	(6, 0.06225712511467169)	(7, 0.06315638446219159)	(8, 0.0641827931846682)	(9, 0.06546718614618739)	(10, 0.06864334067771463)	(15, 0.07220647156780578)	(20, 0.07402562900196899)	(25, 0.07540842452323729)	(30, 0.07695080172379909)	(35, 0.07864833801669935)	(40, 0.07945877707620602)	(45, 0.08020914266290705)	(50, 0.08102990109197541)	(55, 0.08216945433071784)	(60, 0.0830904580640999)	(65, 0.08407669495506845)	(70, 0.08538688634049191)	(75, 0.21250862012873012)	(80, 0.5736323780981627)	(85, 0.5923517144830933)	(90, 0.6021853365775712)	(95, 0.6074264706681779)	(100, 0.6143430281169099)	(105, 0.6301412458180524)	(110, 0.6742716611997656)	(115, 0.7372640413957087)	(120, 0.810821244729359)	(125, 0.9021948396112907)	(130, 1.02398551337417)	(135, 1.1784941168813443)	(140, 1.3005685733071706)
54R_S53_R1_001 - nextera_transposase_sequence	(1, 0.004706916941011624)	(2, 0.5438678330561919)	(3, 0.5442714785496798)	(4, 0.544278319998722)	(5, 0.544315947968454)	(6, 0.5443279205042777)	(7, 0.5443364723155805)	(8, 0.5443450241268831)	(9, 0.5443621277494886)	(10, 0.544514692063129)	(15, 0.5456524250388414)	(20, 0.5466393040631743)	(25, 0.5506890998236855)	(30, 0.5615519526128401)	(35, 0.5903089574442372)	(40, 0.6278052292820997)	(45, 0.6807440198979441)	(50, 0.7501720709952219)	(55, 0.8485428722653916)	(60, 0.990614113437314)	(65, 1.2236927042753205)	(70, 1.5714480060306006)	(75, 2.0967142812135897)	(80, 2.8567636942634413)	(85, 4.007153350704)	(90, 5.649198953545637)	(95, 7.705901704181012)	(100, 10.49778759510512)	(105, 13.989477440886201)	(110, 18.352539732313936)	(115, 23.54483866888252)	(120, 28.759387708098494)	(125, 33.87665715716652)	(130, 38.817444244670334)	(135, 43.56214343008978)	(140, 46.33807677220982)
54R_S53_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.000947540692340276)	(4, 0.0012879027821881368)	(5, 0.0068175039705204695)	(6, 0.007221149464008385)	(7, 0.007629926044277926)	(8, 0.00817724196765137)	(9, 0.008635619053476632)	(10, 0.009750775247350026)	(15, 0.012005716851648616)	(20, 0.012908103980310583)	(25, 0.013655532288167443)	(30, 0.014240476181272813)	(35, 0.014555182837212544)	(40, 0.014877073014646552)	(45, 0.015002271532118226)	(50, 0.01503989950185015)	(55, 0.015077185399129967)	(60, 0.015174333975528753)	(65, 0.015293717261314585)	(70, 0.12016150061437922)	(75, 0.5534787006706297)	(80, 0.5668985450392944)	(85, 0.5711884756611858)	(90, 0.5738169603831869)	(95, 0.5774990282576817)	(100, 0.5860754687769435)	(105, 0.6076410844476657)	(110, 0.6421982697770129)	(115, 0.6892373368113436)	(120, 0.7526202835349617)	(125, 0.8392443167997289)	(130, 0.9570147309738705)	(135, 1.1463521752883232)	(140, 1.3020885267770723)
54R_S53_R2_001 - nextera_transposase_sequence	(1, 0.002916167654224135)	(2, 0.4173814128023283)	(3, 0.41769098837148644)	(4, 0.4176978298205286)	(5, 0.41773545779026056)	(6, 0.41774571996382376)	(7, 0.4177508510506054)	(8, 0.41775769249964756)	(9, 0.41777308575999245)	(10, 0.4179273604358934)	(15, 0.41908390739647194)	(20, 0.42003623710314164)	(25, 0.42385410774112353)	(30, 0.4338108106046429)	(35, 0.4596502794920074)	(40, 0.49281522994127336)	(45, 0.5407002421496682)	(50, 0.6052647071228686)	(55, 0.7006834231313428)	(60, 0.8411031385044859)	(65, 1.0725811723390775)	(70, 1.4187670456840837)	(75, 1.9419976477045757)	(80, 2.697648351092766)	(85, 3.841723007994952)	(90, 5.47574940634181)	(95, 7.523052690138151)	(100, 10.294595532335373)	(105, 13.763751013261361)	(110, 18.109346743211994)	(115, 23.275812368197347)	(120, 28.468795449670143)	(125, 33.563867817320855)	(130, 38.48764672043339)	(135, 43.22134656615529)	(140, 45.98810415681997)
54R_S53_R2_001 - polyg	(1, 0.02025753061385962)	(2, 0.0452236885309914)	(3, 0.04599335154823531)	(4, 0.04623622298923228)	(5, 0.04734282737180296)	(6, 0.04767976873712974)	(7, 0.048203139588855595)	(8, 0.048885574130811855)	(9, 0.04982114228732834)	(10, 0.051801399712583886)	(15, 0.0539841640294876)	(20, 0.05505827152910799)	(25, 0.056064648683210906)	(30, 0.05791731308383001)	(35, 0.05977476649877865)	(40, 0.06034842200096444)	(45, 0.06090223730092794)	(50, 0.061483760469512226)	(55, 0.062312944093422994)	(60, 0.06294646227472775)	(65, 0.0635707444998256)	(70, 0.06474678959017428)	(75, 0.1994566315927239)	(80, 0.5804100648251243)	(85, 0.6035358729499128)	(90, 0.613246283647914)	(95, 0.6163369082527134)	(100, 0.6199810060850243)	(105, 0.6272302054901056)	(110, 0.6445394136392428)	(115, 0.6734643760446251)	(120, 0.7134649603043733)	(125, 0.7674675962462748)	(130, 0.8440706170265264)	(135, 0.9464139056830311)	(140, 1.0281004651740655)
55R_S54_R1_001 - nextera_transposase_sequence	(1, 0.005551741669746833)	(2, 0.4880160601596092)	(3, 0.48865853042802715)	(4, 0.48867486441790214)	(5, 0.4887402003774023)	(6, 0.4887583492550412)	(7, 0.4887892023470274)	(8, 0.48879646189808296)	(9, 0.4888073512246663)	(10, 0.4892000929367727)	(15, 0.492652009463696)	(20, 0.49568831669268787)	(25, 0.5082665778291205)	(30, 0.5492903008441441)	(35, 0.6649236968552314)	(40, 0.7913171994408839)	(45, 0.9420124121626083)	(50, 1.1281897696010872)	(55, 1.3734772955544359)	(60, 1.6965080797169851)	(65, 2.2067067870595456)	(70, 2.949535267134963)	(75, 4.028502013781314)	(80, 5.467378063952507)	(85, 7.569564738734384)	(90, 10.408974794221674)	(95, 13.832556567420013)	(100, 18.072016053190442)	(105, 23.237702783308244)	(110, 29.009439340153268)	(115, 35.41493833392504)	(120, 41.57938357191909)	(125, 47.17020739775113)	(130, 52.45597254699135)	(135, 57.2676410992659)	(140, 60.174817974924274)
55R_S54_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0026497361352828953)	(4, 0.0039528255497576345)	(5, 0.01500186225633453)	(6, 0.01604179294504487)	(7, 0.016885715755254833)	(8, 0.018105320332590526)	(9, 0.018651601549522133)	(10, 0.02082874091108745)	(15, 0.026692643276223775)	(20, 0.028805535610947303)	(25, 0.03049265527626167)	(30, 0.03209157139625087)	(35, 0.032753642452518814)	(40, 0.03332097636751158)	(45, 0.03364039661395664)	(50, 0.033756186453292966)	(55, 0.0339024664070627)	(60, 0.034168165975696545)	(65, 0.034409909025847014)	(70, 0.12081127080147222)	(75, 0.5124974441843066)	(80, 0.5295054833748477)	(85, 0.5352768264640255)	(90, 0.5404826505259744)	(95, 0.5485378483772344)	(100, 0.5756010917348451)	(105, 0.6575142360703643)	(110, 0.7845643650489931)	(115, 0.9282043830773621)	(120, 1.1016415913908695)	(125, 1.324572603913486)	(130, 1.6038188577945782)	(135, 2.0163403056844498)	(140, 2.350923939396832)
55R_S54_R2_001 - nextera_transposase_sequence	(1, 0.005117983494176552)	(2, 0.4395912248434324)	(3, 0.440086689202975)	(4, 0.44010120830508614)	(5, 0.44016109960129457)	(6, 0.44017924847893347)	(7, 0.440204656907628)	(8, 0.44021010157091967)	(9, 0.44021917600973914)	(10, 0.4406053841258954)	(15, 0.44403298115678264)	(20, 0.4470166566406217)	(25, 0.45904754762746436)	(30, 0.49739322225808846)	(35, 0.606307903767246)	(40, 0.7234821394898778)	(45, 0.8632328530402255)	(50, 1.038517980074928)	(55, 1.2764094754128625)	(60, 1.597067838290451)	(65, 2.1068208091982)	(70, 2.8526296979594816)	(75, 3.9395608980688976)	(80, 5.3901302701028495)	(85, 7.506261090552265)	(90, 10.366649070724833)	(95, 13.817111146594183)	(100, 18.081546028838638)	(105, 23.278720335704868)	(110, 29.09037425998405)	(115, 35.54811624994968)	(120, 41.76794496592421)	(125, 47.40839508277213)	(130, 52.743300133107496)	(135, 57.61673221980773)	(140, 60.56032554440372)
55R_S54_R2_001 - polyg	(1, 0.017584447544353406)	(2, 0.05417802952771575)	(3, 0.05645934344692849)	(4, 0.05711270304192975)	(5, 0.05944483381853148)	(6, 0.060138120944338375)	(7, 0.06131779799086843)	(8, 0.06268803825260719)	(9, 0.06384230687044275)	(10, 0.06731600205053279)	(15, 0.07156501728335765)	(20, 0.0736626645608645)	(25, 0.07521257871122859)	(30, 0.0777153089376362)	(35, 0.08064925649674466)	(40, 0.08140497576162944)	(45, 0.08211750069773362)	(50, 0.08296868305899915)	(55, 0.08401805116408172)	(60, 0.08484636593952219)	(65, 0.08575780257454896)	(70, 0.08713530238734328)	(75, 0.20896073247127855)	(80, 0.5588453219434848)	(85, 0.5762555402625046)	(90, 0.584996765688516)	(95, 0.5900211009740757)	(100, 0.598645810605645)	(105, 0.6233406254313761)	(110, 0.6934577252567004)	(115, 0.8026736781346642)	(120, 0.9318955018115667)	(125, 1.0881373745172989)	(130, 1.2957775946515693)	(135, 1.5518796738123999)	(140, 1.7437677570887429)
56R_S55_R1_001 - nextera_transposase_sequence	(1, 0.007667918646169621)	(2, 0.5251151684227886)	(3, 0.5256951644226738)	(4, 0.5257137408070118)	(5, 0.5257240610205329)	(6, 0.5257385093194624)	(7, 0.5257550216610961)	(8, 0.5257612137892088)	(9, 0.5257653418746172)	(10, 0.526293736806897)	(15, 0.5319446729225049)	(20, 0.5361140391850251)	(25, 0.5501594369786873)	(30, 0.5913701136111025)	(35, 0.7161724557216399)	(40, 0.8217515425107138)	(45, 0.9351756428099793)	(50, 1.0652714288397542)	(55, 1.215316600414336)	(60, 1.4160146183760485)	(65, 1.7326709682692651)	(70, 2.2183790205745844)	(75, 2.9098060811238957)	(80, 3.9046061383391604)	(85, 5.4348374494128935)	(90, 7.939443463909491)	(95, 10.414329327508053)	(100, 13.699417589070151)	(105, 17.418613248140662)	(110, 22.06923666127883)	(115, 28.093884633635515)	(120, 34.14493129937061)	(125, 39.85674140083688)	(130, 45.054745223856784)	(135, 49.98424929012411)	(140, 52.87009678915453)
56R_S55_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.005735974675021636)	(4, 0.007434681820592996)	(5, 0.021267896024261584)	(6, 0.022326749931525385)	(7, 0.023232864678677054)	(8, 0.024679758614333826)	(9, 0.025550784635513794)	(10, 0.028362836415740306)	(15, 0.03533021896809836)	(20, 0.03809108248926027)	(25, 0.03944426888614554)	(30, 0.04039826942403508)	(35, 0.040700032467391734)	(40, 0.04079374000616323)	(45, 0.04085937656415736)	(50, 0.04092088503674306)	(55, 0.04099436495701321)	(60, 0.04132089651282049)	(65, 0.041502119462250825)	(70, 0.13411365155780527)	(75, 0.556876657555294)	(80, 0.5740515568970916)	(85, 0.5793400471138388)	(90, 0.5859264073829982)	(95, 0.5937994918739671)	(100, 0.6197019893862795)	(105, 0.7066316247256629)	(110, 0.8268443614791012)	(115, 0.942418781467621)	(120, 1.0727502811742173)	(125, 1.222387185101905)	(130, 1.3950674745880223)	(135, 1.6559414191655861)	(140, 1.8639833010689058)
56R_S55_R2_001 - nextera_transposase_sequence	(1, 0.004586302888772247)	(2, 0.4025254800911729)	(3, 0.4029651211871713)	(4, 0.40298369757150926)	(5, 0.40299401778503036)	(6, 0.40300433799855145)	(7, 0.40301672225477675)	(8, 0.4030229143828894)	(9, 0.40302704246829785)	(10, 0.4035463556126791)	(15, 0.40896116524292436)	(20, 0.4129286681289721)	(25, 0.4256989003399684)	(30, 0.4608986718091603)	(35, 0.5693376961691987)	(40, 0.6577422964250161)	(45, 0.7541904710991709)	(50, 0.8678069401784695)	(55, 1.0068503513310287)	(60, 1.2011234171630516)	(65, 1.5123509219356344)	(70, 1.9922367225808955)	(75, 2.676448302644802)	(80, 3.660173532326314)	(85, 5.173373601430464)	(90, 7.648445641680948)	(95, 10.094378765458906)	(100, 13.333862416279846)	(105, 17.004669896618292)	(110, 21.595921121369635)	(115, 27.53411749067724)	(120, 33.49433430597906)	(125, 39.11902446736862)	(130, 44.23870282346594)	(135, 49.09533627486939)	(140, 51.937956527545374)
56R_S55_R2_001 - polyg	(1, 0.032752229630530164)	(2, 0.07102164540943487)	(3, 0.07521784422710992)	(4, 0.0764934226183166)	(5, 0.07976286626179781)	(6, 0.08078043931497725)	(7, 0.08218398835384545)	(8, 0.08395287295136021)	(9, 0.085769230531072)	(10, 0.09030847324618807)	(15, 0.09561801669851829)	(20, 0.09831159242752269)	(25, 0.10016386435028786)	(30, 0.10245701579467399)	(35, 0.10599189532991762)	(40, 0.10770835324274523)	(45, 0.10860167092513077)	(50, 0.10968240368505928)	(55, 0.11163581370033113)	(60, 0.11292873005025324)	(65, 0.1144350684157915)	(70, 0.11727890645366297)	(75, 0.24326435784225803)	(80, 0.6080137283608342)	(85, 0.6284543560692453)	(90, 0.6405273546547569)	(95, 0.648423143615472)	(100, 0.6597811578082425)	(105, 0.6862392956165306)	(110, 0.7626340569935857)	(115, 0.8656739584479307)	(120, 0.9724270727271639)	(125, 1.091225940228213)	(130, 1.2362385628813706)	(135, 1.4024154666150381)	(140, 1.5303947832559077)
57R_S56_R1_001 - nextera_transposase_sequence	(1, 0.00523365134999129)	(2, 0.6181860872354447)	(3, 0.6186715273606612)	(4, 0.6186799551406129)	(5, 0.6187001818124969)	(6, 0.6187052384804679)	(7, 0.6187389496002746)	(8, 0.6187507484922069)	(9, 0.6187625473841393)	(10, 0.619062913461617)	(15, 0.6214075218441736)	(20, 0.6227852953106737)	(25, 0.6281659271430222)	(30, 0.6399048132821138)	(35, 0.6736590833221735)	(40, 0.7186105018060311)	(45, 0.7797587649122193)	(50, 0.8567347358788544)	(55, 0.9710299278051086)	(60, 1.1362936359895195)	(65, 1.4292695617832543)	(70, 1.8673303936675012)	(75, 2.5410302674446408)	(80, 3.4545240786308495)	(85, 4.879476931522855)	(90, 6.817393016286433)	(95, 9.255036673063069)	(100, 12.420003807670982)	(105, 16.221030328124655)	(110, 20.941488536407295)	(115, 26.343290951994437)	(120, 31.634238395431602)	(125, 36.73168738229025)	(130, 41.75719144570222)	(135, 46.51437218812389)	(140, 49.436066060647484)
57R_S56_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0019215338289823092)	(4, 0.002671606244681544)	(5, 0.007964252054334571)	(6, 0.008533969979067923)	(7, 0.009128971243656305)	(8, 0.009597555808969534)	(9, 0.009924553671094594)	(10, 0.010924088373363462)	(15, 0.013055979589939625)	(20, 0.014016409393232713)	(25, 0.01456691197967624)	(30, 0.015053700549685089)	(35, 0.01528563305395524)	(40, 0.015393171526138633)	(45, 0.015474752436070865)	(50, 0.015543186009278481)	(55, 0.015579256907471657)	(60, 0.015685109823664715)	(65, 0.01578826585027324)	(70, 0.13402631034911994)	(75, 0.6260222370345138)	(80, 0.64055948322876)	(85, 0.6446803305139319)	(90, 0.6477332095236273)	(95, 0.6511774746342786)	(100, 0.6598982042170757)	(105, 0.6839035555202339)	(110, 0.7264597989418249)	(115, 0.7810606883591543)	(120, 0.853179561184039)	(125, 0.9509057377252967)	(130, 1.087639388106093)	(135, 1.3143443090278126)	(140, 1.5123516278804783)
57R_S56_R2_001 - nextera_transposase_sequence	(1, 0.0032025563816371824)	(2, 0.47313893759911596)	(3, 0.4734844765771347)	(4, 0.47349121880109607)	(5, 0.47350975991698974)	(6, 0.4735165021409511)	(7, 0.47354852770476746)	(8, 0.4735603265966998)	(9, 0.4735704399326418)	(10, 0.47386709778694075)	(15, 0.4761719270481254)	(20, 0.47747755871823916)	(25, 0.482422642882685)	(30, 0.4926944210877887)	(35, 0.5204700240301289)	(40, 0.5574487626797004)	(45, 0.6115547728582673)	(50, 0.6816020973710298)	(55, 0.7913263985626926)	(60, 0.953334961018568)	(65, 1.2424064649162898)	(70, 1.67576998936667)	(75, 2.3421872499319667)	(80, 3.245491538045401)	(85, 4.654947052051066)	(90, 6.570116221613867)	(95, 8.97765719684791)	(100, 12.095732838027086)	(105, 15.846344041698632)	(110, 20.50986652840613)	(115, 25.839559510281937)	(120, 31.056067070295523)	(125, 36.07728611326886)	(130, 41.02301348588065)	(135, 45.70823615751892)	(140, 48.58227127152697)
57R_S56_R2_001 - polyg	(1, 0.01665329318451335)	(2, 0.08039259295904495)	(3, 0.08200061337382489)	(4, 0.08241526014744738)	(5, 0.0838513538512131)	(6, 0.08438567510014941)	(7, 0.08531273089483386)	(8, 0.08638474450468715)	(9, 0.087645540385458)	(10, 0.0908437143215203)	(15, 0.0943891127915917)	(20, 0.09634166085079618)	(25, 0.09793923081843606)	(30, 0.099748506618462)	(35, 0.10180690759385955)	(40, 0.10330368131327736)	(45, 0.10458065853155543)	(50, 0.10587617686572719)	(55, 0.10803132875496997)	(60, 0.10951259535927668)	(65, 0.11150256276146661)	(70, 0.11504930967633027)	(75, 0.263594999326199)	(80, 0.6919989438306164)	(85, 0.7152339960461912)	(90, 0.7268414088180367)	(95, 0.7317460396387145)	(100, 0.7374927742321639)	(105, 0.7473367583269205)	(110, 0.7687918634167012)	(115, 0.8057217209425529)	(120, 0.85478218781965)	(125, 0.919156942202538)	(130, 1.010053920093353)	(135, 1.1341239883187597)	(140, 1.2344742384257716)
58R_S57_R1_001 - nextera_transposase_sequence	(1, 0.003161297230242123)	(2, 0.4761155917948415)	(3, 0.4764771026703193)	(4, 0.47648287146088547)	(5, 0.4765040236929613)	(6, 0.4765078695533387)	(7, 0.4765290217854145)	(8, 0.4765290217854145)	(9, 0.4765386364363581)	(10, 0.47671900728805927)	(15, 0.478359651325068)	(20, 0.4795261007775406)	(25, 0.48429650598969676)	(30, 0.49472147971477876)	(35, 0.5225943528001555)	(40, 0.5602187894585275)	(45, 0.6147257840017131)	(50, 0.6830148037934337)	(55, 0.7792909187237405)	(60, 0.9187995039147783)	(65, 1.1625316745060685)	(70, 1.5330710918059176)	(75, 2.0800335851295038)	(80, 2.82466791764813)	(85, 3.955069351631013)	(90, 5.585384561424236)	(95, 7.568786674124558)	(100, 10.212329951437553)	(105, 13.36084161885493)	(110, 17.398750033843573)	(115, 22.361368270975014)	(120, 27.283549209168036)	(125, 31.85017574043581)	(130, 36.25750788862881)	(135, 40.56084835680231)	(140, 43.22103844075898)
